chapter_id,chapter_name,zone,region,chapter_type,account_type,city,state,country,lat,lon,snapshot_date
a0M6g00000W35bE,JJSJF Gwinnett NSBE Jr.,Primary Zone,Region 3,NSBE Jr. Chapter,Chapter,Snellville,Georgia,United States,33.37631847641062,-83.43165588380849,2026-06-19
a0M6g00000W36QF,Carver Future Engineers - a Camellia Rose (GA) NSBE Jr. Chapter,Primary Zone,Region 3,NSBE Jr. Chapter,Chapter,Atlanta,Georgia,United States,33.23625327853993,-83.54333570680312,2026-06-19
a0M6g00000zD4VP,Georgia State Society of Black Engineers,,Region 3,Collegiate Chapter,Non-Member,Atlanta,Georgia,United States,33.23591644820469,-83.89888745411079,2026-06-19
a0M6g00002M74n1,Emory University NSBE Chapter,,Region 3,Collegiate Chapter,Non-Member,Atlanta,Georgia,United States,33.065866625163345,-83.63311799086671,2026-06-19
a0MUJ0000047Uzx,Georgia Tech Outreach K-20 Programs NSBE Jr Chapter,,Region 3,NSBE Jr. Chapter,Non-Member,Atlanta,Georgia,United States,33.29091950088579,-83.66911444408454,2026-06-19
a0MUJ000005bIKr,NextGen Innovators of Cobb County NSBE Jr,,Region 3,NSBE Jr. Chapter,Non-Member,Forest Park,Georgia,United States,32.96018164727025,-83.54537971013403,2026-06-19
a0MUJ000006jTgj,Wheeler High School NSBE Jr Chapter,,Region 3,NSBE Jr. Chapter,Non-Member,Marietta,Georgia,United States,32.87714332225059,-83.89523611233223,2026-06-19
a0M6g00000BqR5g,University of Idaho,Northwest Zone,Region 6,Collegiate Chapter,Chapter,Moscow,Idaho,United States,44.22497309181662,-114.53700544198357,2026-06-19
a0M6g00000BqR2Z,Illinois Institute of Technology Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,Chicago,Illinois,United States,40.16225595837021,-89.0788787329194,2026-06-19
a0M6g00000BqR2e,Northwestern University Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,Evanston,Illinois,United States,40.25593171487837,-89.10689010491122,2026-06-19
a0M6g00000BqR2i,Southern Illinois University Carbondale,Primary Zone,Region 4,Collegiate Chapter,Chapter,CARBONDALE,Illinois,United States,40.26508185580885,-88.85611665818084,2026-06-19
a0M6g00000BqR2o,University of Illinois Urbana-Champaign Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,"Urbana,",Illinois,United States,40.2072705321999,-88.67193645129926,2026-06-19
a0M6g00000BqR2p,University of Illinois-Chicago Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,Chicago,Illinois,United States,40.64090061367673,-88.99949970018994,2026-06-19
a0M6g00000BqR2x,Southern Illinois University Edwardsville,Primary Zone,Region 4,Collegiate Chapter,Chapter,Edwardsville,Illinois,United States,40.22930984350328,-88.961332647119,2026-06-19
a0M6g00000BqR35,Bradley University,Primary Zone,Region 4,Collegiate Chapter,Chapter,PEORIA,Illinois,United States,40.59344934214154,-88.87932586160792,2026-06-19
a0M6g00000BqR39,Northern Illinois University,Primary Zone,Region 4,Collegiate Chapter,Chapter,Dekalb,Illinois,United States,40.562531279562954,-88.96323140675398,2026-06-19
a0M6g00000BqR5I,Western Illinois University Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,Macomb,Illinois,United States,40.44249934048734,-89.13442807007227,2026-06-19
a0M6g00000BqRPQ,Chicago State University Prep - NSBE Jr. Chapter,PCI Zone,Region 4,NSBE Jr. Chapter,Chapter,CHICAGO,Illinois,United States,40.51388221361721,-89.194453784812,2026-06-19
a0M6g00000W35Lg,Chicago Professionals,Primary Zone,Region 4,Professional Chapter,Chapter,Chicago,Illinois,United States,40.48581569017295,-88.73363365217187,2026-06-19
a0M6g00000W35NA,Rich Township High School STEM NSBE Jr. Chapter,PCI Zone,Region 4,NSBE Jr. Chapter,Chapter,Olympia Fields,Illinois,United States,40.09192898611108,-88.90607118162066,2026-06-19
a0M6g00000W35Xz,King College Prep High School,Primary Zone,Region 4,NSBE Jr. Chapter,Chapter,CHICAGO,Illinois,United States,40.06602402376095,-88.82813606021,2026-06-19
a0M6g00000W35ed,Eastern Illinois University NSBE Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,Charleston,Illinois,United States,40.05860225317647,-88.68097912410956,2026-06-19
a0M6g00000W36OO,Mofu Primary South Africa Super Strikers/Windy City (IL) LINKS NSBE Jr. Chapter,,Region 5,NSBE Jr. Chapter,Non-Member,Chicago,Illinois,United States,40.095642551026465,-88.66492082786364,2026-06-19
a0M6g00000W36Uv,City Colleges of Chicago NSBE Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,Chicago,Illinois,United States,40.56007592325957,-88.92055959687355,2026-06-19
a0M6g00000W36Zn,Young STEMers a Links-NSBE Jr. Chapter,PCI Zone,Region 4,NSBE Jr. Chapter,Chapter,Evanston,Illinois,United States,40.54729387324068,-88.77955661271184,2026-06-19
a0M6g00000W36b0,Mofu Primary South Africa Bright Futures/Windy City (IL) LINKS NSBE Jr. Chapter,PCI Zone,Region 5,NSBE Jr. Chapter,Chapter,Chicago,Illinois,United States,40.661675943972135,-89.15876865231257,2026-06-19
a0MUJ00000242mr,Kenwood Academy NSBE Jr Chapter,,Region 4,NSBE Jr. Chapter,Non-Member,Chicago,Illinois,United States,40.41251012675082,-89.26960256170491,2026-06-19
a0MUJ000003emQn,Chicago Military Academy - Bronzeville NSBE Jr Chapter,,Region 4,NSBE Jr. Chapter,Non-Member,Chicago,Illinois,United States,40.430772990016884,-89.21623308713505,2026-06-19
a0MUJ000006Hmw1,Holy Family School NSBE Jr. Chapter,,Region 4,NSBE Jr. Chapter,Non-Member,Chicago,Illinois,United States,40.39492242803071,-88.93543564017631,2026-06-19
a0MUJ00000A5x9l,Englewood STEM High School NSBE Jr Chapter,,Region 4,NSBE Jr. Chapter,Non-Member,Chicago,Illinois,United States,40.32564660708686,-88.97029475714082,2026-06-19
a0MUJ00000BEd6P,NSBE at Illinois State University,,Region 4,Collegiate Chapter,Non-Member,Normal,Illinois,United States,40.534203373004615,-88.77666569844155,2026-06-19
a0M6g00000BqQzT,Valparaiso University NSBE Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,Valparaiso,Indiana,United States,39.8439332509028,-86.18856259093418,2026-06-19
a0M6g00000BqR2a,Indiana University- Bloomington,Primary Zone,Region 4,Collegiate Chapter,Chapter,Bloomington,Indiana,United States,40.151291364983074,-86.52446448804922,2026-06-19
a0M6g00000BqR2g,Purdue University,Primary Zone,Region 4,Collegiate Chapter,Chapter,W. LAFAYETTE,Indiana,United States,39.58139849613008,-86.54688169166246,2026-06-19
a0M6g00000BqR2h,Purdue University - Northwest,Primary Zone,Region 4,Collegiate Chapter,Chapter,Hammond,Indiana,United States,39.959930299528374,-86.31525218944674,2026-06-19
a0M6g00000BqR2s,University of Notre Dame NSBE,Primary Zone,Region 4,Collegiate Chapter,Chapter,Notre Dame,Indiana,United States,40.04145099129929,-86.13841601068398,2026-06-19
a0M6g00000BqR30,Purdue University in Indianapolis Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,Indianapolis,Indiana,United States,39.73297243082977,-85.97942141684693,2026-06-19
a0M6g00000BqR3L,Indiana Institute of Technology,Primary Zone,Region 4,Collegiate Chapter,Chapter,Fort Wayne,Indiana,United States,40.03319850294946,-86.41890354136288,2026-06-19
a0M6g00000W36Nm,Rose-Hulman Institute of Technology Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,Terre Haute,Indiana,United States,39.75436041244044,-86.38817001385702,2026-06-19
a0M6g00000W36Wz,Northern Indiana Future Engineers - a NI Links NSBE Jr. Chapter,PCI Zone,Region 4,NSBE Jr. Chapter,Chapter,Gary,Indiana,United States,39.6097541540375,-86.50482963922047,2026-06-19
a0MUJ000002VhkH,WC Warriors NSBE Jr Chapter,,Region 4,NSBE Jr. Chapter,Non-Member,Indianapolis,Indiana,United States,40.154715224363024,-86.30174517396088,2026-06-19
a0MUJ000002aCnt,Jefferson High School Lafayette NSBE Jr Chapter,PCI Zone,Region 4,NSBE Jr. Chapter,Chapter,Lafayette,Indiana,United States,39.76774987594419,-86.09749800392584,2026-06-19
a0MUJ000007xY4r,Purdue University Fort Wayne NSBE Chapter,,Region 4,Collegiate Chapter,Non-Member,Fort Wayne,Indiana,United States,39.88652114567703,-85.95298000921308,2026-06-19
a0MUJ00000A6X0L,University of Indianapolis NSBE,,Region 4,Collegiate Chapter,Non-Member,Indianapolis,Indiana,United States,40.04563704573658,-86.27271930511283,2026-06-19
a0M6g00000BqR3T,Iowa State University Chapter,MO Zone,Region 5,Collegiate Chapter,Chapter,Ames,Iowa,United States,41.92499063143658,-92.86988391855297,2026-06-19
a0M6g00000BqR3o,University of Iowa Chapter,MO Zone,Region 5,Collegiate Chapter,Chapter,Iowa City,Iowa,United States,42.16397116520255,-92.89468973799731,2026-06-19
a0M6g00000zC6Mb,Central Iowa Professionals Chapter,,Region 5,Professional Chapter,Non-Member,Johnston,Iowa,United States,41.74447400405193,-92.96515242456645,2026-06-19
a0M6g00000BqR3g,The University of Kansas Chapter,MO Zone,Region 5,Collegiate Chapter,Chapter,Lawrence,Kansas,United States,38.62255171879385,-96.99114082516542,2026-06-19
a0M6g00000BqR3m,Kansas State University,OK Zone,Region 5,Collegiate Chapter,Chapter,Manhattan,Kansas,United States,38.58838059997846,-96.59621854442618,2026-06-19
a0M6g00000BqR4D,Wichita State University NSBE Chapter,OK Zone,Region 5,Collegiate Chapter,Chapter,Wichita,Kansas,United States,38.185211880122026,-96.75846342671078,2026-06-19
a0M6g00000W35MC,Kansas City Professional Chapter,MO Zone,Region 5,Professional Chapter,Chapter,Kansas City,Kansas,United States,38.754379657837426,-96.86973468225914,2026-06-19
a0M6g00000BqR1x,University of Kentucky - Lexington Chapter,Primary Zone,Region 3,Collegiate Chapter,Chapter,Lexington,Kentucky,United States,37.639123657258985,-84.71044711105247,2026-06-19
a0M6g00000BqR1y,University of Louisville,Primary Zone,Region 3,Collegiate Chapter,Chapter,Louisville,Kentucky,United States,37.52948917400975,-84.37715767313911,2026-06-19
a0M6g00000W35e6,Northern Kentucky University NSBE Chapter,International Zone,Region 3,Collegiate Chapter,Chapter,Highland Heights,Kentucky,United States,37.86504582480206,-84.94265511230273,2026-06-19
a0M6g00000BqR3V,Louisiana State University,Cajun Zone,Region 5,Collegiate Chapter,Chapter,Baton Rouge,Louisiana,United States,31.517470260486302,-91.60236498298458,2026-06-19
a0M6g00000BqR3W,Louisiana Tech University,Cajun Zone,Region 5,Collegiate Chapter,Chapter,Ruston,Louisiana,United States,31.01828190650483,-91.63197739423735,2026-06-19
a0M6g00000BqR3Z,Southern University and A&M College of Baton Rouge NSBE Chapter,Cajun Zone,Region 5,Collegiate Chapter,Chapter,Baton Rouge,Louisiana,United States,30.89403967230997,-91.51843168866803,2026-06-19
a0M6g00000BqR3j,The University of New Orleans NSBE Chapter,,Region 3,Collegiate Chapter,Non-Member,New Orleans,Louisiana,United States,31.285525315274576,-91.76271748910885,2026-06-19
a0M6g00000BqR3n,Xavier University Of Louisiana,Cajun Zone,Region 5,Collegiate Chapter,Chapter,New Orleans,Louisiana,United States,30.882854508888894,-91.58988162077236,2026-06-19
a0M6g00000BqR3r,University of Louisiana at Lafayette,Cajun Zone,Region 5,Collegiate Chapter,Chapter,Lafayette,Louisiana,United States,30.839845652243127,-92.0492253593712,2026-06-19
a0M6g00000BqR42,Grambling State University,Cajun Zone,Region 5,Collegiate Chapter,Chapter,Grambling,Louisiana,United States,30.919661312616643,-91.67406744151545,2026-06-19
a0M6g00000BqR4C,McNeese State University,Cajun Zone,Region 5,Collegiate Chapter,Chapter,Lake Charles,Louisiana,United States,30.958288959049028,-91.58035824100838,2026-06-19
a0M6g00000W35M4,New Orleans Professionals,Cajun Zone,Region 5,Professional Chapter,Chapter,Metairie,Louisiana,United States,31.278934327529242,-92.19249110265372,2026-06-19
a0M6g00000W36Uw,St. Augustine High School Pontchartrain Links-NSBE Jr.,PCI Zone,Region 5,NSBE Jr. Chapter,Chapter,New Orleans,Louisiana,United States,30.82334688389009,-92.18164445808992,2026-06-19
a0MUJ000002CazR,Louisiana State University - Shreveport Chapter,,Region 5,Collegiate Chapter,Non-Member,Shreveport,Louisiana,United States,31.24369362435341,-91.65676773239841,2026-06-19
a0MUJ000006HOLp,Northside Evolution NSBE Jr.,,Region 5,NSBE Jr. Chapter,Non-Member,Lafayette,Louisiana,United States,30.98653297443917,-91.62321880995385,2026-06-19
a0MUJ00000BMs3S,SPEMA NSBE Jr. Scholars,,Region 5,NSBE Jr. Chapter,Non-Member,Baton Rouge,Louisiana,United States,30.859608358107284,-91.65713030245082,2026-06-19
a0M6g00000BqR0j,National Society of Black Engineers at Johns Hopkins,Terror Zone,Region 2,Collegiate Chapter,Chapter,Baltimore,Maryland,United States,39.3634028011206,-76.61162512062693,2026-06-19
a0M6g00000BqR0r,University of Maryland - Baltimore County,Terror Zone,Region 2,Collegiate Chapter,Chapter,Baltimore,Maryland,United States,39.202630548785045,-76.56551484694123,2026-06-19
a0M6g00000BqR10,University of Maryland - College Park,Terror Zone,Region 2,Collegiate Chapter,Chapter,College Park,Maryland,United States,38.74205190968295,-77.01085352249666,2026-06-19
a0M6g00000BqR12,Morgan State University - Brink of Something Special (B.O.S.S.) Chapter,Terror Zone,Region 2,Collegiate Chapter,Chapter,Baltimore,Maryland,United States,38.80139257551395,-76.7989293068649,2026-06-19
a0M6g00000BqR1L,United States Naval Academy,Terror Zone,Region 2,Collegiate Chapter,Chapter,Annapolis,Maryland,United States,39.235577689830194,-76.71109270879651,2026-06-19
a0M6g00000BqR1U,Towson University,Terror Zone,Region 2,Collegiate Chapter,Chapter,Towson,Maryland,United States,39.309737769833355,-77.04345190529123,2026-06-19
a0M6g00000W35HG,Baltimore Metropolitan Area Chapter (BMAC),Terror Zone,Region 2,Professional Chapter,Chapter,Ellicott City,Maryland,United States,39.22818076435461,-77.01697195639176,2026-06-19
a0M6g00000W35Mc,C.A.S.H. (Creative And Striving Hard) Nsbe Jr.,Terror Zone,Region 2,NSBE Jr. Chapter,Chapter,Prince Frederick,Maryland,United States,38.903477125922464,-76.65516771190308,2026-06-19
a0M6g00000W35Mj,DeMatha NSBE Jr. Chapter,Terror Zone,Region 2,NSBE Jr. Chapter,Chapter,Hyattsville,Maryland,United States,39.40008934942908,-76.72402047581605,2026-06-19
a0M6g00000W35S7,Patriots Technology Training Center NSBE Jr. Chapter,Terror Zone,Region 2,NSBE Jr. Chapter,Chapter,Seat  Pleasant,Maryland,United States,38.75209622049391,-76.72068472105072,2026-06-19
a0M6g00000W35SO,"Prince George's County NSBE, Jr Chapter",Terror Zone,Region 2,NSBE Jr. Chapter,Chapter,Springdale,Maryland,United States,38.74359138610612,-76.53319900204322,2026-06-19
a0M6g00000W35Ya,FIRE (Future Innovative Rising Engineers) NSBE JR,Terror Zone,Region 2,NSBE Jr. Chapter,Chapter,Lanham,Maryland,United States,39.21065079957044,-77.03091150750424,2026-06-19
a0M6g00000W35ZU,NGLA - Next Generation Leadership Academy NSBE Jr Chapter,Danger Zone,Region 2,NSBE Jr. Chapter,Chapter,Columbia,Maryland,United States,38.77815070407694,-77.02362773978378,2026-06-19
a0M6g00000W35Zo,Takoma Academy NSBE Jr.,Terror Zone,Region 2,NSBE Jr. Chapter,Chapter,Takoma Park,Maryland,United States,39.39996502568793,-76.83110855027905,2026-06-19
a0M6g00000W36OD,Wheaton Knights NSBE Jr,Danger Zone,Region 2,NSBE Jr. Chapter,Chapter,Silver Spring,Maryland,United States,39.26280266383899,-76.70661516052455,2026-06-19
a0MUJ000004DlJl,Lakeland Lions NSBE Jr. Chapter,,Region 2,NSBE Jr. Chapter,Non-Member,Baltimore,Maryland,United States,39.114635204971044,-77.05050982173447,2026-06-19
a0MUJ000004spcj,YEES WE CAN Links-NSBE Jr Chapter,,Region 2,NSBE Jr. Chapter,Non-Member,Delmar,Maryland,United States,39.37616311749067,-76.94116115723969,2026-06-19
a0MUJ000006Fkof,Manhood 101/SAFE NSBE Jr.,,Region 2,NSBE Jr. Chapter,Non-Member,Suitland-Silver Hill,Maryland,United States,39.11855805106528,-76.66225783878765,2026-06-19
a0MUJ000006FqCX,Loyola University Maryland,,Region 2,Collegiate Chapter,Non-Member,Baltimore,Maryland,United States,39.16840920867172,-76.49368491321313,2026-06-19
a0MUJ000007lxF7,The Lady Innovators STEMGOLF LINKS-NSBE Jr. Chapter,,Region 2,NSBE Jr. Chapter,Non-Member,Lanham,Maryland,United States,38.817853292944044,-76.79625408308713,2026-06-19
a0M6g00000BqQzg,Boston University NSBE Chapter,New England Zone,Region 1,Collegiate Chapter,Chapter,Boston,Massachusetts,United States,42.16299507351854,-71.54818788936217,2026-06-19
a0M6g00000BqQzn,Massachusetts Institute of Technology Chapter,New England Zone,Region 1,Collegiate Chapter,Chapter,CAMBRIDGE,Massachusetts,United States,41.96362326833842,-71.78623977308906,2026-06-19
a0M6g00000BqQzp,Northeastern University Black Engineering Student Society Chapter,New England Zone,Region 1,Collegiate Chapter,Chapter,Boston,Massachusetts,United States,42.07482388204688,-71.66681277736743,2026-06-19
a0M6g00000BqQzz,University of Massachusetts Lowell,New England Zone,Region 1,Collegiate Chapter,Chapter,Lowell,Massachusetts,United States,42.179703249576946,-71.45241471707436,2026-06-19
a0M6g00000BqR0C,Wentworth Institute of Technology,New England Zone,Region 1,Collegiate Chapter,Chapter,BOSTON,Massachusetts,United States,42.324411382192785,-71.5918383723901,2026-06-19
a0M6g00000BqR0D,Tufts University NSBE,,Region 1,Collegiate Chapter,Non-Member,MEDFORD,Massachusetts,United States,42.16631917660008,-71.72776603131213,2026-06-19
a0M6g00000BqR0H,Worcester Polytechnic Institute,,Region 1,Collegiate Chapter,Institution,Worcester,Massachusetts,United States,42.291985373886305,-71.65817736207794,2026-06-19
a0M6g00000BqR0Y,Franklin W. Olin College of Engineering Chapter,New England Zone,Region 1,Collegiate Chapter,Chapter,Needham,Massachusetts,United States,41.90541288399415,-71.5872259690902,2026-06-19
a0M6g00000BqR1A,University of Massachusetts Dartmouth Chapter,New England Zone,Region 1,Collegiate Chapter,Chapter,North Dartmouth,Massachusetts,United States,42.21206387256312,-71.72219099225705,2026-06-19
a0M6g00000BqR5V,NSBE Boston Professionals,New England Zone,Region 1,Professional Chapter,Chapter,Boston,Massachusetts,United States,42.28089155318548,-71.48406566969766,2026-06-19
a0M6g00000BqRgx,Harvard Society of Black Scientists and Engineers,New England Zone,Region 1,Collegiate Chapter,Chapter,Cambridge,Massachusetts,United States,42.37157252677726,-71.42654206245916,2026-06-19
a0M6g00000W35ZY,University of Massachusetts Amherst,New England Zone,Region 1,Collegiate Chapter,Chapter,Amherst,Massachusetts,United States,42.33687413956472,-71.65875609372317,2026-06-19
a0M6g00000W36YV,Merrimack College NSBE Chapter,New England Zone,Region 1,Collegiate Chapter,Chapter,North Andover,Massachusetts,United States,42.43137355539017,-71.49570493148023,2026-06-19
a0M6g00000W36bF,NSBE Jr. South Shore,New England Zone,Region 1,NSBE Jr. Chapter,Chapter,Milton,Massachusetts,United States,42.182163736625924,-71.44189726334126,2026-06-19
a0M6g00001daU7C,University of Massachusetts- Boston National Society of Black Engineers,,Region 1,Collegiate Chapter,Non-Member,Boston,Massachusetts,United States,42.13263113411518,-71.52118852877527,2026-06-19
a0MUJ000000rMDh,Massachusetts Bay Community College Chapter,,Region 1,Collegiate Chapter,Non-Member,Wellesley Hills,Massachusetts,United States,42.39586498193755,-71.25962397929341,2026-06-19
a0MUJ000002bAgn,Advanced Math and Science Academy NSBE Jr. Chapter,,Region 1,NSBE Jr. Chapter,Non-Member,Charlton,Massachusetts,United States,42.52491103810663,-71.52756295237184,2026-06-19
a0MUJ000006WzjF,Community Charter School of Cambridge NSBE Jr.,,Region 1,NSBE Jr. Chapter,Non-Member,Cambridge,Massachusetts,United States,42.2443635803184,-71.32019671246532,2026-06-19
a0MUJ000006nK3l,Boston Area NSBE Jr Chapter,,Region 1,NSBE Jr. Chapter,Non-Member,Boston,Massachusetts,United States,42.10028648422094,-71.29393834635846,2026-06-19
a0MUJ000008of3N,NSBE Central Massachusetts Professionals,,Region 1,Professional Chapter,Non-Member,Northborough,Massachusetts,United States,42.226070152562194,-71.79900629296532,2026-06-19
a0M6g00000BqR2c,Michigan State University,Primary Zone,Region 4,Collegiate Chapter,Chapter,East Lansing,Michigan,United States,43.02705940295107,-84.29669975227237,2026-06-19
a0M6g00000BqR2q,University of Michigan - Ann Arbor,Primary Zone,Region 4,Collegiate Chapter,Chapter,Ann Arbor,Michigan,United States,43.015515541834816,-84.68966699470644,2026-06-19
a0M6g00000BqR2r,University of Michigan-Dearborn,Primary Zone,Region 4,Collegiate Chapter,Chapter,DEARBORN,Michigan,United States,43.21050902835108,-84.76499888836588,2026-06-19
a0M6g00000BqR2v,Wayne State University,Primary Zone,Region 4,Collegiate Chapter,Chapter,Detroit,Michigan,United States,43.1963433588614,-84.36621020329244,2026-06-19
a0M6g00000BqR37,Grand Valley State University,Primary Zone,Region 4,Collegiate Chapter,Chapter,Grand Rapids,Michigan,United States,42.98689599049205,-84.30707360283552,2026-06-19
a0M6g00000BqR3A,Kettering University B-Section,Primary Zone,Region 4,Collegiate Chapter,Chapter,Flint,Michigan,United States,43.576201616502196,-84.62551189876592,2026-06-19
a0M6g00000BqR3I,Eastern Michigan University,Primary Zone,Region 4,Collegiate Chapter,Chapter,Ypsilanti,Michigan,United States,43.084147029342446,-84.46550671443845,2026-06-19
a0M6g00000W35E5,Oakland County (MI) Links St. Mary's Jamaica NSBE Jr. Chapter,PCI Zone,Region 3,NSBE Jr. Chapter,Non-Member,St. James WI,Michigan,United States,43.06038878910543,-84.63065144724523,2026-06-19
a0M6g00000W35Lh,Detroit Professionals NSBE Chapter,Primary Zone,Region 4,Professional Chapter,Chapter,Detroit,Michigan,United States,43.64751842663068,-84.18926986919146,2026-06-19
a0M6g00000W35Y7,Ypsilanti High School NSBE Jr.,Primary Zone,Region 4,NSBE Jr. Chapter,Chapter,Ypsilanti,Michigan,United States,43.517091423948216,-84.66842194305546,2026-06-19
a0M6g00000W36Nc,Michigan Technological University NSBE Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,Houghton,Michigan,United States,43.45798353441627,-84.39231054416119,2026-06-19
a0M6g00000W36Nr,Central Michigan University NSBE,Primary Zone,Region 4,Collegiate Chapter,Chapter,Mount Pleasant,Michigan,United States,43.24810718661456,-84.43747295578969,2026-06-19
a0M6g00000W36Oa,Western Michigan University,Primary Zone,Region 4,Collegiate Chapter,Chapter,Kalamazoo,Michigan,United States,42.984127351482975,-84.73975463897844,2026-06-19
a0M6g00000zEiqk,Calvin University NSBE Chapter,,Region 4,Collegiate Chapter,Non-Member,Grand Rapids,Michigan,United States,43.34417981207709,-84.7714690870192,2026-06-19
a0M6g00002M9j0R,Lawrence Technological University (LTU) NSBE Chapter,,Region 4,Collegiate Chapter,Non-Member,Southfield,Michigan,United States,43.09275280751358,-84.30068199661484,2026-06-19
a0M6g00002cVe1z,Michigan Department of Transportation - Professionals Chapter,,Region 4,Professional Chapter,Non-Member,Lansing,Michigan,United States,43.669011101878525,-84.49691640038009,2026-06-19
a0MUJ000001zRSX,SouthWest Michigan Professional NSBE Chapter,,Region 4,Professional Chapter,Non-Member,Saint Joseph,Michigan,United States,43.563966811617206,-84.19286983497162,2026-06-19
a0MUJ000009Kelh,NSBE Junior Lawrence Tech University,,Region 4,NSBE Jr. Chapter,Non-Member,Southfield,Michigan,United States,43.07573512199814,-84.57232307072196,2026-06-19
a0M6g00000BqR36,University of Minnesota - Twin Cities NSBE Chapter,Primary Zone,Region 4,Collegiate Chapter,Chapter,MINNEAPOLIS,Minnesota,United States,45.61925490108934,-94.19415750144768,2026-06-19
a0M6g00000BqR3K,"NSBE at Minnesota State University, Mankato Chapter",Primary Zone,Region 4,Collegiate Chapter,Chapter,Mankato,Minnesota,United States,45.87318512095632,-93.94654668087419,2026-06-19
a0M6g00000BqR5K,Twin Cities Professional Chapter (NSBE TCPC),Primary Zone,Region 4,Professional Chapter,Chapter,Minneapolis,Minnesota,United States,45.672982853933284,-94.14472091833073,2026-06-19
a0M6g00000W35EX,NSBE - Augsburg,Primary Zone,Region 4,Collegiate Chapter,Chapter,Minneapolis,Minnesota,United States,45.471102656561605,-93.61521946449065,2026-06-19
a0M6g00000W36Pe,University of St. Thomas - Minnesota,O Zone,Region 4,Collegiate Chapter,Chapter,Saint Paul,Minnesota,United States,45.375708362282,-94.08719540053941,2026-06-19
a0M6g00000aMHg8,NSBE JR Twin Cities,PCI Zone,Region 4,NSBE Jr. Chapter,Chapter,Saint Paul,Minnesota,United States,45.54889553122017,-93.9070537203189,2026-06-19
a0M6g00000oL9o9,St. Cloud State University,,Region 4,Collegiate Chapter,Non-Member,St. Cloud,Minnesota,United States,45.75496562111036,-93.90488901690453,2026-06-19
a0MUJ000007qOJx,Bethany Lutheran College NSBE Chapter,,Region 4,Collegiate Chapter,Non-Member,Mankato,Minnesota,United States,45.40333473418982,-94.079624782161,2026-06-19
a0M6g00000BqR1o,Mississippi State Chapter of NSBE,Primary Zone,Region 3,Collegiate Chapter,Chapter,Mississippi,Mississippi,United States,32.98215786933378,-89.58238390966508,2026-06-19
a0M6g00000BqR1z,University of Mississippi,Primary Zone,Region 3,Collegiate Chapter,Chapter,Oxford,Mississippi,United States,32.84605033509399,-89.55955372125405,2026-06-19
a0M6g00000BqR2A,University of Southern Mississippi,Primary Zone,Region 3,Collegiate Chapter,Chapter,Hattiesburg,Mississippi,United States,32.92567811332767,-89.98802006279499,2026-06-19
a0M6g00000W35aA,Mississippi Valley State University Chapter,Primary Zone,Region 3,Collegiate Chapter,Chapter,Itta Bena,Mississippi,United States,32.648271869452834,-89.65102679531682,2026-06-19
a0M6g00000hpzpZ,Oxford (MS) Links-NSBE Jr Chapter,,Region 3,NSBE Jr. Chapter,Non-Member,Oxford,Mississippi,United States,32.62856553830813,-89.43756078869897,2026-06-19
a0MUJ000000dfmT,Entergy NSBE Professional Chapter,,Region 3,Professional Chapter,Non-Member,Jackson,Mississippi,United States,32.72944675601111,-89.49065668737843,2026-06-19
a0MUJ000008lHDh,Mississippi Gulf Coast NSBE Jr. Chapter,,Region 3,NSBE Jr. Chapter,Non-Member,Gulfport,Mississippi,United States,32.98805686181682,-89.67534196196755,2026-06-19
a0MUJ00000APRvK,Columbus High NSBE Jr. Chapter,,Region 3,NSBE Jr. Chapter,Non-Member,Columbus,Mississippi,United States,33.02833257070995,-89.61770924162411,2026-06-19
a0M6g00000BqQzX,"Washington University in St. Louis, School of Engineering & Applied Science",MO Zone,Region 5,Collegiate Chapter,Chapter,St. Louis,Missouri,United States,38.701277009183606,-92.39995444308593,2026-06-19
a0M6g00000BqR3h,University of Missouri,MO Zone,Region 5,Collegiate Chapter,Chapter,Columbia,Missouri,United States,38.45525687097204,-92.2663802712968,2026-06-19
a0M6g00000BqR3i,Missouri University of Science and Technology,MO Zone,Region 5,Collegiate Chapter,Chapter,Rolla,Missouri,United States,38.17957080112725,-92.35938124530892,2026-06-19
a0M6g00000BqR44,St. Louis Community College,MO Zone,Region 5,Collegiate Chapter,Chapter,ST. LOUIS,Missouri,United States,38.748221370786176,-92.19678543174469,2026-06-19
a0M6g00000BqR4H,Saint Louis University Chapter,,Region 5,Collegiate Chapter,Non-Member,St.Louis,Missouri,United States,38.23033960770588,-92.40116905507328,2026-06-19
a0M6g00000BqRRp,aSTEAM Village Kansas City NSBE Jr. Chapter,MO Zone,Region 5,NSBE Jr. Chapter,Chapter,Kansas City,Missouri,United States,38.24020710676389,-92.620991807741,2026-06-19
